action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
101400301,1,1,2,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的魔法傷害","魔法傷害+{0}"
101400302,1,11,1,0,0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"令一名敵人混亂","混亂的確定成功Lv+1"
101401201,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
101401202,1,26,101401203,3,0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"",""
101401203,1,8,5,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,800,3,0,99,"使範圍內的敵人一段時間內無法行動","束縛確定成功Ｌｖ+1"
101450101,1,90,5,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
101451101,1,90,5,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
101500101,1,4,2,0,0,1.0,4.5,4.5,0.3375,0.0,0.0,0.0,2,3,2160,3,0,99,"回復我方全體{0}的HP","HP回復量+{0}"
101500102,1,10,40,1,0,1.0,0.45,0.45,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法防禦力","魔法防禦力提升+{0}"
101500201,1,10,30,0,0,1.0,5.5,5.5,12.0,0.0,0.0,0.0,2,2,300,3,0,99,"提升範圍內的我方{0}的魔法攻擊力","魔法攻擊力提升+{0}"
101500301,1,48,2,1,0,1.0,1.0,0.12,0.0,7.0,0.0,0.0,2,2,2160,10,0,1,"每秒回復{0}的HP","回復量+{0}"
101501201,1,10,30,0,0,1.0,18.0,18.0,12.0,0.0,0.0,0.0,2,2,300,3,0,99,"提升範圍內的我方{0}的魔法攻擊力","魔法攻擊力提升+{0}"
101501202,1,10,70,1,0,1.0,40.0,0.0,12.0,0.0,0.0,1.0,2,2,300,3,0,99,"使範圍內全體夥伴提升{0}的魔法暴擊","魔法暴擊提高+{0}"
101550101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
101551101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
101600101,1,1,1,0,0,45.0,45.0,4.0,0.0,1.0,0.0,1.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101600201,1,1,1,0,0,12.0,12.0,0.9,0.0,1.0,0.0,1.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101600301,1,10,10,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力+{0}"
101601201,1,1,1,0,0,12.0,12.0,0.9,0.0,1.0,1.5,1.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101601202,1,1,1,0,0,12.0,12.0,0.6,0.0,0.0,1.5,1.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101601203,1,1,1,0,0,12.0,12.0,0.6,0.0,0.0,1.5,1.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101650101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
101651101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
101700101,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101700201,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101700301,1,34,1,0,0,1.0,10.0,10.0,5.0,0.0,0.0,0.0,1,3,2160,3,0,99,"每次攻擊增加{0}的傷害","追加傷害+{0}"
101701201,1,1,1,0,0,30.0,30.0,2.3,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
101750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
101751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
101800101,1,1,2,0,0,4.5,4.5,0.405,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"對敵方全體造成{0}的魔法傷害","全體魔法傷害+{0}"
101800102,1,11,0,0,0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"魅惑全體敵人","造成魅惑的成功Lv+1"
101800201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4000,3,1,1,"",""
101800202,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
101800301,1,16,2,0,0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,2,0,1,"使敵方單體失去{0}的TP","TP傷害+{0}"
101800302,1,16,1,0,0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"回復自身{0}的TP","TP回復量+{0}"
101801101,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"對敵方全體造成{0}的魔法傷害","全體魔法傷害+{0}"
101801102,1,16,2,0,0,20.0,0.4,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"使全體敵人失去{0}的 TP","TP傷害+{0}"
101801103,1,10,81,1,0,1.0,15.0,0.0,18.0,0.0,0.0,1.0,1,3,2160,3,0,99,"使全體敵人的 TP 上升降低{0}",""
101801104,1,11,0,0,0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"魅惑全體敵人","造成魅惑的成功Lv+1"
101801201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4000,3,1,1,"",""
101801202,1,23,300,101801203,101801205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"",""
101801203,1,1,2,0,0,9.0,9.0,1.2,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
101801204,1,16,2,0,0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"當敵人陷入誘惑狀態時，使單體的敵人失去{0}的 TP","TP傷害+{0}"
101801205,1,1,2,0,0,9.0,9.0,1.2,0.0,0.0,0.0,0.0,1,2,100,3,0,99,"",""
101801206,1,10,11,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,1,2,100,3,0,99,"當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}","物理攻擊力降低+{0}"
101801207,1,10,31,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,1,2,100,3,0,99,"當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}","魔法攻擊力下降+{0}"
101850101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
101851101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
101851102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力",""
102000101,1,1,1,0,0,24.0,24.0,1.8,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"對眼前的敵方單體造成{0}的物理傷害","對第１隻造成的物理傷害+{0}"
102000102,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,2,2160,3,1,1,"對第２近的敵方單體造成{0}的物理傷害","對第２隻造成的物理傷害+{0}"
102000103,1,2,5,0,0,100.0,1200.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,1,1,"",""
102000201,1,2,1,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,0,1,"",""
102000202,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,0,1,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102000301,1,10,10,1,0,1.0,3.0,3.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的物理攻擊力","物理攻擊力提升+{0}"
102001201,1,2,1,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,0,1,"",""
102001202,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"",""
102001203,1,1,1,0,0,27.0,27.0,2.1,0.0,0.0,0.0,0.0,1,1,500,1,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102050101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102051101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102100101,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102100102,1,8,7,0,0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"使敵方單體一段時間內無法行動","造成暈眩的成功Lv+1"
102100201,1,10,20,1,0,1.0,0.375,0.375,12.0,0.0,0.0,1.0,2,3,200,3,0,99,"提升範圍內的我方{0}的物理防禦力","物理防禦力提升+{0}"
102100202,1,10,40,1,0,1.0,0.375,0.375,12.0,0.0,0.0,1.0,2,3,200,3,0,99,"提升範圍內的我方{0}的魔法防禦力","魔法防禦力提升+{0}"
102100301,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102100302,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"使敵方單體一段時間內無法行動","造成暈眩的成功Lv+1"
102101201,1,10,20,1,0,1.0,0.75,0.75,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的物理防禦力","物理防禦力提升+{0}"
102101202,1,10,40,1,0,1.0,0.75,0.75,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法防禦力","魔法防禦力提升+{0}"
102101203,1,16,1,1,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"回復我方全體{0}的TP",""
102150101,1,90,1,0,0,1.0,75.0,75.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的最大HP","提升最大HP+{0}"
102151101,1,90,1,0,0,1.0,1275.0,75.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的最大HP","提升最大HP+{0}"
102151102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力",""
102200101,1,1,2,0,0,18.0,18.0,1.44,0.0,0.0,0.0,0.0,1,1,825,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
102200201,1,1,2,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"消耗自身{0}的HP",""
102200202,1,10,30,1,0,1.0,20.0,20.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
102200301,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,800,1,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
102201201,1,1,2,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"消耗自身{0}的HP",""
102201202,1,10,30,1,0,1.0,50.0,50.0,12.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
102201203,1,16,1,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"回復自身{0}的TP","TP回復量+{0}"
102250101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
102251101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
102300101,1,1,1,0,0,45.0,45.0,3.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102300102,1,3,1,0,0,800.0,0.0,1500.0,1200.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
102300103,1,8,7,0,0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,1,1,-1,1,0,1,"使敵方單體一段時間內無法行動","造成暈眩的成功Lv+1"
102300104,1,3,3,0,0,2160.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
102300201,1,1,1,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102300202,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"使範圍內的敵人一段時間內無法行動","造成暈眩的成功Lv+1"
102300301,1,1,1,0,0,6.8,6.8,0.54,0.0,0.0,0.0,0.0,1,2,325,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102300302,1,10,21,1,0,1.0,0.2,0.2,12.0,0.0,0.0,1.0,1,2,325,3,0,99,"降低範圍內的敵人{0}的物理防禦力","物理防禦力降低+{0}"
102301201,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102301202,1,8,7,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,325,3,0,99,"使範圍內的敵人一段時間內無法行動","造成暈眩的成功Lv+1"
102301203,1,1,1,0,0,12.0,12.0,0.8,0.0,0.0,0.0,0.0,1,1,325,3,0,1,"對眼前的敵人造成{0}的物理傷害","物理傷害+{0}"
102301204,1,8,1,0,0,0.8,0.0,10.5,0.0,0.0,0.0,0.0,1,2,325,3,0,1,"一段時間內降低敵方單體的行動速度","造成行動速度降低的成功Lv+1"
102350101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102351101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102351102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力",""
102500101,1,1,2,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,1100,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
102500102,1,28,33,102500103,102500104,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102500103,1,10,21,1,0,1.0,0.855,0.855,18.0,0.0,0.0,1.0,1,1,1100,1,0,99,"成功時，降低{0}的物理防禦力","成功時物理防禦力降低+{0}"
102500104,1,10,21,1,0,1.0,0.4275,0.4275,18.0,0.0,0.0,1.0,1,1,1100,1,0,99,"失敗時，降低{0}的物理防禦力","失敗時物理防禦力第低+{0}"
102500201,1,1,2,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
102500301,1,4,2,0,0,1.0,2.5,2.5,0.18,0.0,0.0,0.0,2,2,300,3,0,99,"回復範圍內的我方{0}的HP","HP回復量+{0}"
102500302,1,10,10,1,0,1.0,4.0,4.0,12.0,0.0,0.0,1.0,2,2,300,3,0,99,"提升範圍內的我方{0}的物理攻擊力","物理攻擊力提升+{0}"
102501201,1,1,2,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,900,3,0,99,"對範圍內的敵人造成{0}的魔法傷害","魔法傷害+{0}"
102501202,1,10,21,1,0,1.0,0.35,0.35,12.0,0.0,0.0,1.0,1,1,900,3,0,99,"降低範圍內的敵人{0}的物理防禦力","物理防禦力降低+{0}"
102501203,1,10,41,1,0,1.0,0.35,0.35,12.0,0.0,0.0,1.0,1,1,900,3,0,99,"使範圍內敵人的魔法防禦力下降{0}","魔法防禦力降低+{0}"
102550101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
102551101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法攻擊力","魔法攻擊力提升+{0}"
102551102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
102600101,1,4,1,0,0,1.0,2.25,2.25,0.25,0.0,0.0,0.0,2,3,2160,3,0,99,"回復我方全體{0}的HP","HP回復量+{0}"
102600102,1,10,10,1,0,1.0,6.0,6.0,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體{0}的物理攻擊力","物理攻擊力提升+{0}"
102600103,1,10,40,1,0,1.0,0.7,0.7,18.0,0.0,0.0,0.0,2,3,2160,3,0,99,"提升我方全體{0}的魔法防禦力","魔法防禦力提升+{0}"
102600201,1,10,40,1,0,1.0,1.2,1.2,12.0,0.0,0.0,1.0,2,2,150,3,0,99,"提升範圍內的我方{0}的魔法防禦力","魔法防禦力提升+{0}"
102600301,1,1,1,0,0,6.0,6.0,0.4,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102600302,1,8,7,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"使敵方單體一段時間內無法行動","造成暈眩的成功Lv+1"
102601201,1,10,40,1,0,1.0,1.4,1.4,12.0,0.0,0.0,1.0,2,2,250,3,0,99,"提升範圍內的我方{0}的魔法防禦力","魔法防禦力提升+{0}"
102601202,1,10,10,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,2,250,3,0,99,"提升範圍內的我方{0}的物理攻擊力","物理攻擊力提升+{0}"
102601203,1,10,60,1,0,1.0,50.0,0.0,12.0,0.0,0.0,1.0,2,2,250,3,0,99,"使範圍內所有夥伴提升{0}的物理暴擊",""
102650101,1,90,5,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
102651101,1,90,5,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
102700101,1,1,1,0,0,60.0,60.0,4.5,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102700102,1,28,1000,102700103,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102700103,1,10,10,1,0,1.0,22.5,22.5,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"造成致命傷害時，提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102700201,1,10,10,1,0,1.0,7.5,7.5,12.0,0.0,0.0,0.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102700301,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
102700302,1,9,1,0,0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,1,"造成{0}傷害並施加中毒","中毒每秒所造成的傷害+{0}"
102701201,1,10,10,1,0,1.0,20.0,20.0,12.0,0.0,0.0,0.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102701202,1,10,10,1,0,1.0,90.0,90.0,7.5,0.0,0.0,1.0,2,1,0,7,0,1,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102701203,1,10,60,1,0,1.0,400.0,0.0,7.5,0.0,0.0,0.0,2,1,0,7,0,1,"自身物理暴擊提升{0}",0
102750101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102751101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102800101,1,26,102800102,1,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102800102,1,1,1,0,0,18.0,18.0,1.44,0.0,0.0,0.0,0.0,1,1,700,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102800201,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,500,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102800301,1,16,1,0,0,75.0,2.5,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,1,1,"回復我方單體{0}的TP","TP回復量+{0}"
102801201,1,26,102801202,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
102801202,1,1,1,0,0,12.0,12.0,0.9,0.0,0.0,0.0,0.0,1,1,500,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102850101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102851101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
102900101,1,10,10,1,0,1.0,4.5,4.5,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"提升我方全體{0}的物理攻擊力","物理攻擊力提升+{0}"
102900102,1,10,20,1,0,1.0,1.8,1.8,18.0,0.0,0.0,1.0,2,3,0,7,0,1,"提升自身{0}的物理防禦力","物理防禦力提升+{0}"
102900103,1,10,40,0,0,1.0,1.8,1.8,18.0,0.0,0.0,0.0,2,3,0,7,0,1,"提升自身{0}的魔法防禦力","魔法防禦力提升+{0}"
102900104,1,20,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"挑釁敵方全體",""
102900201,1,1,1,0,0,3.4,3.4,0.27,0.0,0.0,0.0,0.0,1,1,280,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102900202,1,8,7,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,1,280,3,0,99,"使範圍內的敵人一段時間內無法行動","造成暈眩的成功Lv+1"
102900301,1,4,1,0,0,1.0,3.5,3.5,0.6,0.0,0.0,0.0,2,2,200,3,0,99,"回復範圍內的我方{0}的HP","HP回復量+{0}"
102901201,1,1,1,0,0,8.0,8.0,0.6,0.0,0.0,0.0,0.0,1,1,280,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
102901202,1,8,7,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,280,3,0,99,"使範圍內的敵人一段時間內無法行動","造成暈眩的成功Lv+1"
102901203,1,10,11,1,0,1.0,1.5,1.5,12.0,0.0,0.0,1.0,1,1,280,3,0,99,"使範圍內敵人的物理攻擊力降低{0}","物理攻擊力降低+{0}"
102950101,1,90,3,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理防禦力","物理防禦力提升+{0}"
102951101,1,90,3,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理防禦力","物理防禦力提升+{0}"
102951102,1,90,5,0,0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的魔法防禦力",""
103000101,1,1,1,0,0,18.0,18.0,1.44,0.0,0.0,0.0,0.0,1,1,750,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
103000201,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,750,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
103000202,1,28,1000,103000204,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,750,3,0,99,"",""
103000203,1,27,103000204,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
103000204,1,16,1,0,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"造成致命傷害時，回復自身{0}的TP","TP回復量+{0}"
103000301,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"對敵方單體造成{0}的物理傷害","物理傷害+{0}"
103000302,1,3,3,0,0,100.0,0.0,500.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"",""
103001201,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,1,750,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
103001202,1,28,1000,103001204,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,750,3,0,99,"",""
103001203,1,27,103001204,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
103001204,1,16,1,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"造成致命傷害時，回復自身{0}的TP","TP回復量+{0}"
103050101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
103051101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"提升自身{0}的物理攻擊力","物理攻擊力提升+{0}"
103100101,1,1,1,0,0,20.4,20.4,1.62,0.0,0.0,0.0,0.0,1,1,700,3,0,99,"對範圍內的敵人造成{0}的物理傷害","物理傷害+{0}"
103100102,1,10,21,1,0,1.0,0.4275,0.4275,18.0,0.0,0.0,1.0,1,1,700,3,0,99,"降低範圍內的敵人{0}的物理防禦力","物理防禦力降低+{0}"
