skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
1025012,"狂風炸裂+",1,0,1.6,102501201,102501202,102501203,0,0,0,0,0,102501201,102501201,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的魔法傷害。並小幅度降低物理防禦力及魔法防禦力。",2002
1025501,"女僕精神",0,0,0.0,102550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1025511,"女僕精神+",0,0,0.0,102551101,102551102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。",3003
1026001,"手工紅豆麵包蓄力",1,0,0.0,102600101,102600102,102600103,0,0,0,0,0,0,0,0,0,0,0,"小幅度恢復我方全體的ＨＰ，並中幅度提升物理攻擊力及魔法防禦力。",1003
1026002,"有福不用忙模式",1,0,0.59,102600201,0,0,0,0,0,0,0,0,0,0,0,0,0,"大幅度提升自己周圍所有己方人員的魔法防禦力。",2003
1026003,"投擲橡子",1,0,0.92,102600301,102600302,0,0,0,0,0,0,102600301,0,0,0,0,0,"對面前的 1 名敵人造成小幅度的物理傷害，並且使其暈眩。",2018
1026012,"有福不用忙模式+",1,0,0.59,102601201,102601202,102601203,0,0,0,0,0,0,0,0,0,0,0,"大幅度提升周圍所有我方的魔法防禦力，並且大幅度提升物理攻擊力、中幅度提升物理暴擊。",2003
1026501,"橡子蓄力",0,0,0.0,102650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法防禦力。",3004
1026511,"橡子蓄力+",0,0,0.0,102651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法防禦力。",3004
1027001,"致命懲處",0,0,0.0,102700101,102700102,102700103,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成大幅度的物理傷害，並且若使用此技能將敵人擊倒，則自己的物理攻擊力將大幅度上升。",1001
1027002,"妄想",0,0,1.125,102700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅度提升自己的物理攻擊力。",2003
1027003,"劇毒打擊",0,0,1.125,102700301,102700302,0,0,0,0,0,0,102700301,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。",2022
1027012,"妄想+",0,0,1.125,102701201,102701202,102701203,0,0,0,0,0,0,0,0,0,0,0,"大幅度提升自己的物理攻擊力，並在短時間內特大幅度提升物理攻擊力與物理暴擊。",2003
1027501,"狂愛之力",0,0,0.0,102750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1027511,"狂愛之力+",0,0,0.0,102751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1028001,"不死鳥之劍",1,0,0.0,102800101,102800102,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害。當咲戀的 HP 越少時，造成的傷害越大。",1001
1028002,"火焰斬",1,0,1.45,102800201,0,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的全體敵人造成小幅度的物理傷害。",2001
1028003,"優雅的聲援",0,0,1.25,102800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度恢復離自己最近的 1 名己方角色 TP。",2006
1028012,"火焰斬+",1,0,1.45,102801201,102801202,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害。當咲戀的 HP 越少時，造成的傷害越大。",2001
1028501,"典雅高貴靈魂",0,0,0.0,102850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1028511,"典雅高貴靈魂+",0,0,0.0,102851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1029001,"Live・Onstage",0,0,0.0,102900101,102900102,102900103,102900104,0,0,0,0,0,0,0,0,0,0,"【挑釁】小幅度提升我方全體的物理攻擊力，並且大幅度提升自身的物理防禦力及魔法防禦力。再對全體敵人挑釁。",1003
1029002,"清晰斬擊",1,0,1.25,102900201,102900202,0,0,0,0,0,0,102900201,0,0,0,0,0,"對前方範圍內的全體敵人造成小幅度的物理傷害，並且使敵人暈眩。",2018
1029003,"偶像的聲援",1,0,1.65,102900301,0,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度恢復周圍所有我方的ＨＰ。",2005
1029012,"清晰斬擊+",1,0,1.25,102901201,102901202,102901203,0,0,0,0,0,102901201,102901201,0,0,0,0,"對前方範圍內的所有敵人造成小幅度物理傷害，再使其暈眩並小幅度降低物理攻擊力。",2018
1029501,"月光笑容",0,0,0.0,102950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理防禦力。",3002
1029511,"月光笑容+",0,0,0.0,102951101,102951102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的魔法防禦力。",3002
1030001,"忍法灼熱地獄",1,0,0.0,103000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害。",1001
1030002,"旋風擊",0,0,1.85,103000201,103000202,103000203,103000204,0,0,0,0,103000201,103000201,0,0,0,0,"對前方範圍內的全體敵人造成小幅度的物理傷害，並且若使用此技能將敵人擊倒，則能中幅度恢復自己的TP。",2001
1030003,"火炎扇",0,0,0.85,103000301,103000302,0,0,0,0,0,0,103000301,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且小距離向後吹飛。",2001
1030012,"旋風擊+",0,0,1.85,103001201,103001202,103001203,103001204,0,0,0,0,103001201,103001201,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害，若以此技能打倒敵人，可特大幅度恢復自己的 TP。",2001
1030501,"本能寺增幅",0,0,0.0,103050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1030511,"本能寺增幅+",0,0,0.0,103051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1031001,"幻影驚駭",1,0,0.0,103100101,103100102,0,0,0,0,0,0,103100101,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害，並且造成小幅度的物理防禦力下降。",1001
1031002,"幻影呼喚",1,0,1.38,103100201,0,0,0,0,0,0,0,0,0,0,0,0,0,"【召喚】在自己的面前，召喚骷髏頭以攻擊面前的 1 名敵人。",2017
1031003,"幽魂弱化",1,0,2.01,103100301,0,0,0,0,0,0,0,0,0,0,0,0,0,"對全體敵人造成小幅度的物理防禦力下降。",2004
1031012,"幻影呼喚+",1,0,1.38,103101201,103101202,103101203,103101204,0,0,0,0,0,103101202,103101202,0,0,0,"【召喚】在自己前方召喚骷髏頭，對面前的 1 名敵人進行攻擊，並中幅度提升最前方角色範圍內夥伴的物理攻擊力與物理暴擊。",2017
1031501,"暗夜的鎮魂曲",0,0,0.0,103150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1031511,"暗夜的鎮魂曲+",0,0,0.0,103151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1032001,"高貴譴擊",1,0,0.0,103200101,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成特大幅度的物理傷害。",1001
1032002,"高傲斬擊",1,0,1.3575,103200201,103200202,103200203,103200204,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並小幅提升自己的物理攻擊力。若在大笑的時候被攻擊，則可反擊範圍內的敵人。",2001
1032003,"治癒寶石",0,0,1.5575,103200301,0,0,0,0,0,0,0,0,0,0,0,0,0,"在自己，以及一定範圍內的所有己方展開小幅度恢復區域。",2016
1032012,"高傲斬擊+",1,0,1.3575,103201201,103201202,103201203,103201204,103201205,103201206,0,0,0,0,0,0,0,0,"對面前的１名敵人造成中幅度的物理傷害，並中幅度提升自身的物理攻擊力、小幅度提升ＴＰ上升同時進行挑釁。若在大笑的時候被攻擊，則可反擊範圍內的敵人。",2001
1032501,"火焰靈魂",0,0,0.0,103250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1032511,"火焰靈魂+",0,0,0.0,103251101,103251102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。",3001
1033001,"伊麗莎白",0,0,0.0,103300101,103300102,0,0,0,0,0,0,103300101,0,0,0,0,0,"對面前的１名敵人造成特大幅度的物理傷害，並使其暈眩。",1001
1033002,"牛奶桶攻擊",0,0,1.4,103300201,103300202,0,0,0,0,0,0,103300201,0,0,0,0,0,"對面前的 1 名敵人造成小幅度的物理傷害，並且小距離向後吹飛。",2001
1033003,"刀耙斬擊",0,0,1.4,103300301,103300302,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且小幅提升自己的物理攻擊力。",2001
1033012,"牛奶桶攻擊+",0,0,1.4,103301201,103301202,103301203,0,0,0,0,0,103301201,103301201,0,0,0,0,"對面前的１名敵人造成大幅度的物理傷害，使其陷入混亂狀態並大幅度擊飛。",2001
1033501,"試水溫的老梗",0,0,0.0,103350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1033511,"試水溫的老梗+",0,0,0.0,103351101,103351102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。",3001
1034001,"七面紗",1,0,0.0,103400101,0,0,0,0,0,0,0,0,0,0,0,0,0,"對己方全體展開魔法無效的屏障。",1013
1034002,"阿夸維特",1,0,1.4,103400201,0,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度恢復 HP 最低的 1 名己方角色的 HP。",2005
1034003,"月光",1,0,1.13,103400301,0,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度恢復 TP 最低的 1 名己方角色的 TP。",2006
1034011,"第七天堂",1,0,0.0,103401101,103401102,103401103,0,0,0,0,0,0,0,0,0,0,0,"向全體夥伴展開魔法無效的屏障，並且大幅度提升魔法防禦力，同時小幅度恢復HP。",1013
1034012,"阿夸維特+",1,0,1.4,103401201,103401202,103401203,0,0,0,0,0,103401201,0,0,0,0,0,"大幅度恢復 HP 最低的 1 名夥伴的 HP，並中幅度提升其魔法防禦力，再施加持續恢復 HP 的狀態。",2005
1034501,"前奏防護",0,0,0.0,103450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法防禦力。",3004
1034511,"前奏防護+",0,0,0.0,103451101,103451102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法防禦力，並小幅度提升自己的物理攻擊力。",3004
1036001,"宇宙藍色閃光",1,0,0.0,103600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成特大幅度的魔法傷害。",1002
1036002,"冰槍術",1,0,1.83,103600201,0,0,0,0,0,0,0,103600201,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的魔法傷害。",2002
1036003,"魔力增幅",1,0,1.4,103600301,0,0,0,0,0,0,0,103600301,0,0,0,0,0,"短期間大幅度提升自己的魔法攻擊力。",2003
1036012,"冰槍術+",1,0,1.83,103601201,0,0,0,0,0,0,0,103601201,0,0,0,0,0,"對面前的 1 名敵人造成大幅度的魔法傷害。此技能造成暴擊時的傷害，從 2 倍變成 4 倍。",2002
1036501,"小小的勇氣",0,0,0.0,103650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1036511,"小小的勇氣+",0,0,0.0,103651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1037001,"御久間流奧義‧阿修羅",0,0,0.0,103700101,103700102,103700103,0,0,0,0,0,0,0,0,0,0,0,"對面前的１名敵人造成大幅度的物理傷害，並特大幅度提升自身的物理攻擊力、中幅度提升行動速度。",1001
1037002,"御久間流劍術‧陣風",0,0,0.76,103700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"對範圍內的所有敵人造成小幅度的物理傷害。",2001
1037003,"御久間流劍術‧燕還巢",0,0,1.5,103700301,103700302,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。",2001
1037012,"御久間流劍術‧陣風+",0,0,0.76,103701201,103701202,0,0,0,0,0,0,0,0,0,0,0,0,"對範圍內的所有敵人造成中幅度物理傷害。依照範圍內敵人的數量，提升所造成的傷害。",2001
1037501,"氣脈呼應‧波動之型",0,0,0.0,103750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1037511,"氣脈呼應‧波動之型+",0,0,0.0,103751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1038001,"附魔之箭",0,0,0.0,103800101,103800102,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成大幅度的物理傷害，並且大幅度提升自己的物理攻擊力。",1001
1038002,"全力之矢",0,0,0.76,103800201,103800202,103800203,103800204,0,0,0,0,0,0,0,0,0,0,"對面前 3 名以內的敵人造成小幅度的物理傷害，並且小幅度恢復自己的 TP。",2001
1038003,"暴風之箭",0,0,1.5,103800301,103800302,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。",2001
1038012,"全力之矢+",0,0,0.76,103801201,103801202,103801203,103801204,0,0,0,0,0,0,0,0,0,0,"對面前 3 名以內的敵人造成小幅度的物理傷害。此技能的傷害，對越遠的敵人提升越多的傷害量。並且小幅度恢復自己的 TP。",2001
1038501,"強化狙擊",0,0,0.0,103850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1038511,"強化狙擊+",0,0,0.0,103851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1040001,"擰絞之蔦",1,0,0.0,104000101,104000102,0,0,0,0,0,0,104000101,0,0,0,0,0,"以最近的 1 名敵人為中心，造成範圍內敵人中幅度的物理傷害。",1001
1040002,"毒之矢",1,0,1.06,104000201,104000202,0,0,0,0,0,0,104000201,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。",2022
1040003,"麻痺之箭",1,0,1.06,104000301,104000302,0,0,0,0,0,0,104000301,0,0,0,0,0,"對面前的 1 名敵人造成小幅度的物理傷害，並且使其陷入麻痺狀態。",2007
1040012,"毒之矢+",1,0,0.86,104001201,104001202,104001203,104001204,104001205,0,0,0,0,0,104001202,104001203,0,0,"對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。此技能的對象若是中毒狀態時，改為對其造成特大幅度的物理傷害，並且使其陷入猛毒狀態。",2022
1040501,"森林射手",0,0,0.0,104050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1040511,"森林射手+",0,0,0.0,104051101,104051102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。",3001
1042001,"希爾芙的祝福",1,0,0.0,104200101,104200102,0,0,0,0,0,0,0,0,0,0,0,0,"【召喚】中幅度恢復不在千歌身後所有夥伴的 HP，並且於最前方的夥伴身邊唱喚精靈。",1005
1042002,"加油之歌",1,0,1.5,104200201,104200202,0,0,0,0,0,0,104200201,0,0,0,0,0,"以最前方的我方為中心，中幅度提升範圍內我方全體的物理攻擊力。",2003
1042003,"妖精們的安眠曲",1,0,2.03,104200301,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理攻擊力下降。",2004
1042012,"加油之歌+",1,0,1.5,104201201,104201202,104201203,104201204,0,0,0,0,104201201,104201201,0,0,0,0,"以最前方的我方為中心，大幅度提升範圍內我方全體的物理攻擊力、中幅度提升物理暴擊，並展開可小幅度恢復範圍內我方全體的領域。",2003
1042501,"天賜之聲",0,0,0.0,104250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1042511,"天賜之聲+",0,0,0.0,104251101,104251102,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。",3003
1043001,"沃爾芬之咬",0,0,0.0,104300101,104300102,0,0,0,0,0,0,104300101,0,0,0,0,0,"對面前的 1 名敵人造成大幅度的物理傷害，並且中幅度的降低其物理防禦力。",1001
1043002,"猛烈斬",0,0,1.125,104300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害。",2001
1043003,"破甲嚎叫",0,0,1.895,104300301,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理防禦力下降。",2004
1043012,"猛烈斬+",0,0,1.125,104301201,104301202,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的１名敵人造成大幅度的物理傷害，並小幅度提升自身的物理攻擊力。",2001
1043501,"狼牙的猛擊",0,0,0.0,104350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1043511,"狼牙的猛擊+",0,0,0.0,104351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1044001,"朱色之嚙",1,0,0.0,104400101,104400102,104400103,104400104,0,0,0,0,104400101,0,0,0,0,0,"對範圍內的全體敵人造成大幅度的魔法傷害，並且中幅度的恢復自己的 HP。",1002
1044002,"蔓延炸裂",1,0,1.125,104400201,104400202,104400203,0,0,0,0,0,0,0,0,0,0,0,"中幅度提升自己的魔法攻擊力，並對面前 1 名敵人造成中幅度的魔法傷害，但須消耗自身的 HP。",2002
1044003,"嗜血貴族",1,0,0.865,104400301,104400302,0,0,0,0,0,0,0,0,0,0,0,0,"對範圍內全體敵人造成中幅度的魔法傷害，但須消耗自身的 HP。",2002
1044012,"蔓延炸裂+",1,0,1.125,104401201,104401202,104401203,0,0,0,0,0,0,0,0,0,0,0,"中幅度提升自己的魔法攻擊力，並且對面前 1 名敵人造成大幅度的魔法傷害，但須消耗自身的 HP。",2002
1044501,"血之契約",0,0,0.0,104450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1044511,"血之契約+",0,0,0.0,104451101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1045001,"絕頂體驗",1,0,0.0,104500101,104500102,0,0,0,0,0,0,0,0,0,0,0,0,"對自己展開吸收魔法的屏障，並中幅度恢復 HP。",1013
1045002,"要上就從正面上吧！",1,0,0.375,104500201,104500202,0,0,0,0,0,0,0,0,0,0,0,0,"【挑釁】對全體敵人進行挑釁，並大幅度提升自身的物理防禦力。",2012
1045003,"刺激的更歡迎唷！",1,0,1.375,104500301,0,0,0,0,0,0,0,0,0,0,0,0,0,"大幅度提升自己的魔法防禦力。",2003
1045012,"要上就從正面上吧！+",1,0,0.375,104501201,104501202,104501203,0,0,0,0,0,0,0,0,0,0,0,"【挑釁】對全體敵人進行挑釁，大幅度提升自己的物理防禦力。並且中幅度恢復自己的 HP。",2012
1045501,"妄想防護",0,0,0.0,104550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法防禦力。",3004
1045511,"妄想防護+",0,0,0.0,104551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法防禦力。",3004
1046001,"喵咪喵咪究極破壞",0,0,0.0,104600101,104600102,0,0,0,0,0,0,0,0,0,0,0,0,"對魔法攻擊力最高的 1 名敵人造成特大幅度的物理傷害。",1001
1046002,"喵咪喵咪投擲",0,0,1.325,104600201,104600202,0,0,0,0,0,0,104600201,0,0,0,0,0,"對魔法攻擊力最高的 1 名敵人造成中幅度的物理傷害，並且造成小幅度的魔法攻擊力下降。",2001
1046003,"隨心所欲的貓",0,0,1.325,104600301,104600302,0,0,0,0,0,0,0,0,0,0,0,0,"對魔法攻擊力最高的 1 名敵人造成 TP 小幅度的下降，並且小幅度恢復自己的 TP。",2006
1046011,"喵咪喵咪幻影大暴走",0,0,0.0,104601101,104601102,104601103,104601104,0,0,0,0,104601101,104601101,104601103,0,0,0,"對魔法攻擊力最高的 1 名敵人角色造成特大幅度的物理傷害。當對象為使用魔法攻擊的敵人時，增加造成的傷害，同時特大幅度降低物理防禦力。",1001
1046012,"喵咪喵咪投擲+",0,0,1.325,104601201,104601202,104601203,0,0,0,0,0,104601201,104601201,0,0,0,0,"對魔法攻擊力最高的 1 名敵人造成中幅度的物理傷害，並中幅度降低其魔法攻擊力，再使其暈眩。",2001
